STATION,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013882,2/8/2017,0.24,0,0,58,64,51
USW00013882,2/9/2017,0,0,0,45,51,31
USW00013882,2/10/2017,0,0,0,39,63,27
USW00013882,2/11/2017,0,0,0,55,65,43
USW00013882,2/12/2017,0,0,0,67,75,52
USW00013882,2/13/2017,0,0,0,51,59,37
USW00013882,2/14/2017,0,0,0,43,58,32
USW00013882,2/15/2017,0.47,0,0,49,55,40
USW00013882,2/16/2017,0,0,0,44,59,30
USW00013882,2/17/2017,0,0,0,48,70,32
USW00013882,2/18/2017,0.5,0,0,50,53,46
USW00013882,2/19/2017,0.02,0,0,56,69,47
USW00013882,2/20/2017,0,0,0,55,71,42
USW00013882,2/21/2017,0.16,0,0,57,68,47
USW00013882,2/22/2017,0.03,0,0,60,69,54
USW00013882,2/23/2017,0,0,0,61,76,51
USW00013882,2/24/2017,0,0,0,63,79,48
USW00013882,2/25/2017,0.15,0,0,61,69,40
USW00013882,2/26/2017,0,0,0,42,57,31
USW00013882,2/27/2017,0.22,0,0,46,54,41
USW00013882,2/28/2017,1.02,0,0,52,61,42
USW00013882,3/1/2017,0.35,0,0,64,75,51
USW00013882,3/2/2017,0,0,0,51,58,39
USW00013882,3/3/2017,0,0,0,43,54,31
USW00013882,3/4/2017,0,0,0,44,64,30
USW00013882,3/5/2017,0,0,0,51,68,35
USW00013882,3/6/2017,0.01,0,0,59,72,51
USW00013882,3/7/2017,0.61,0,0,61,63,57
USW00013882,3/8/2017,0,0,0,56,70,40
USW00013882,3/9/2017,0,0,0,54,75,35
USW00013882,3/10/2017,0.38,0,0,60,63,44
USW00013882,3/11/2017,0.07,0,0,42,45,33
USW00013882,3/12/2017,0.05,0,0,40,56,33
USW00013882,3/13/2017,0.5,0,0,41,47,35
USW00013882,3/14/2017,0,0,0,39,43,30
USW00013882,3/15/2017,0,0,0,32,42,27
USW00013882,3/16/2017,0,0,0,35,54,24
USW00013882,3/17/2017,0,0,0,47,64,34
USW00013882,3/18/2017,0.1,0,0,63,70,49
USW00013882,3/19/2017,0,0,0,51,61,38
USW00013882,3/20/2017,0,0,0,53,77,38
USW00013882,3/21/2017,0.41,0,0,68,84,54
USW00013882,3/22/2017,0,0,0,58,64,49
USW00013882,3/23/2017,0,0,0,54,66,41
USW00013882,3/24/2017,0,0,0,62,72,58
USW00013882,3/25/2017,0.07,0,0,68,78,60
USW00013882,3/26/2017,0.29,0,0,65,77,58
USW00013882,3/27/2017,1.13,0,0,65,78,53
USW00013882,3/28/2017,0.02,0,0,64,77,53
USW00013882,3/29/2017,0,0,0,65,83,50
USW00013882,3/30/2017,0.03,0,0,70,80,60
USW00013882,3/31/2017,0.11,0,0,63,70,56
USW00013882,4/1/2017,0,0,0,60,71,49
USW00013882,4/2/2017,0,0,0,62,81,49
USW00013882,4/3/2017,1.73,0,0,67,71,60
USW00013882,4/4/2017,0,0,0,70,81,58
USW00013882,4/5/2017,0.56,0,0,62,72,53
USW00013882,4/6/2017,0.05,0,0,53,58,45
USW00013882,4/7/2017,0,0,0,53,64,44
USW00013882,4/8/2017,0,0,0,53,72,36
USW00013882,4/9/2017,0,0,0,58,78,41
USW00013882,4/10/2017,0,0,0,65,80,48
USW00013882,4/11/2017,0,0,0,67,83,51
USW00013882,4/12/2017,0,0,0,71,82,61
USW00013882,4/13/2017,0,0,0,68,87,51
USW00013882,4/14/2017,0,0,0,69,84,53
USW00013882,4/15/2017,0,0,0,71,83,57
USW00013882,4/16/2017,0,0,0,72,82,60
USW00013882,4/17/2017,1.37,0,0,70,82,59
USW00013882,4/18/2017,1.22,0,0,67,77,63
USW00013882,4/19/2017,0,0,0,68,80,61
USW00013882,4/20/2017,0.27,0,0,72,82,64
USW00013882,4/21/2017,0.64,0,0,71,81,63
USW00013882,4/22/2017,1.46,0,0,68,77,60
USW00013882,4/23/2017,1.87,0,0,62,64,56
USW00013882,4/24/2017,0.02,0,0,60,70,55
USW00013882,4/25/2017,0,0,0,65,79,54
USW00013882,4/26/2017,0,0,0,69,82,55
USW00013882,4/27/2017,0.43,0,0,71,80,59
USW00013882,4/28/2017,0,0,0,67,84,55
USW00013882,4/29/2017,0.25,0,0,77,89,64
USW00013882,4/30/2017,0.56,0,0,73,82,66
USW00013882,5/1/2017,0.33,0,0,68,78,58
USW00013882,5/2/2017,0,0,0,66,80,50
USW00013882,5/3/2017,0,0,0,67,81,52
USW00013882,5/4/2017,2.01,0,0,66,69,57
USW00013882,5/5/2017,0.16,0,0,55,57,50
USW00013882,5/6/2017,0.13,0,0,55,75,45
USW00013882,5/7/2017,0,0,0,58,72,45
USW00013882,5/8/2017,0,0,0,62,80,47
USW00013882,5/9/2017,0,0,0,71,86,55
USW00013882,5/10/2017,0,0,0,73,87,59
USW00013882,5/11/2017,0,0,0,76,85,66
USW00013882,5/12/2017,0.03,0,0,74,80,66
USW00013882,5/13/2017,0,0,0,69,78,61
USW00013882,5/14/2017,0,0,0,68,84,52
USW00013882,5/15/2017,0,0,0,72,88,57
USW00013882,5/16/2017,0,0,0,76,89,62
USW00013882,5/17/2017,0,0,0,77,89,63
USW00013882,5/18/2017,0.04,0,0,80,90,70
USW00013882,5/19/2017,0,0,0,78,89,70
USW00013882,5/20/2017,0.5,0,0,79,91,68
USW00013882,5/21/2017,0.03,0,0,73,83,68
USW00013882,5/22/2017,0.18,0,0,73,80,67
USW00013882,5/23/2017,0.45,0,0,69,77,63
USW00013882,5/24/2017,0.45,0,0,67,76,57
USW00013882,5/25/2017,0.01,0,0,63,74,57
USW00013882,5/26/2017,0,0,0,68,85,52
USW00013882,5/27/2017,0.18,0,0,75,86,65
USW00013882,5/28/2017,0.57,0,0,72,83,64
USW00013882,5/29/2017,0.8,0,0,73,81,65
USW00013882,5/30/2017,0,0,0,71,83,64
USW00013882,5/31/2017,0,0,0,73,87,62
USW00013882,6/1/2017,0,0,0,74,85,62
USW00013882,6/2/2017,0,0,0,76,88,64
USW00013882,6/3/2017,0,0,0,76,88,64
USW00013882,6/4/2017,0.45,0,0,75,83,69
USW00013882,6/5/2017,0.83,0,0,73,81,69
USW00013882,6/6/2017,0,0,0,74,82,69
USW00013882,6/7/2017,0,0,0,73,82,64
USW00013882,6/8/2017,0,0,0,70,81,60
USW00013882,6/9/2017,0,0,0,71,85,58
USW00013882,6/10/2017,0,0,0,74,87,61
USW00013882,6/11/2017,0,0,0,77,87,64
USW00013882,6/12/2017,0,0,0,82,93,74
USW00013882,6/13/2017,0,0,0,80,91,70
USW00013882,6/14/2017,0.19,0,0,79,91,71
USW00013882,6/15/2017,0.08,0,0,78,93,67
USW00013882,6/16/2017,0,0,0,72,87,64
USW00013882,6/17/2017,0,0,0,78,90,68
USW00013882,6/18/2017,0.11,0,0,80,88,71
USW00013882,6/19/2017,0.08,0,0,77,83,71
USW00013882,6/20/2017,0,0,0,76,86,68
USW00013882,6/21/2017,0,0,0,77,84,69
USW00013882,6/22/2017,1.23,0,0,74,77,71
USW00013882,6/23/2017,0.12,0,0,79,89,74
USW00013882,6/24/2017,0,0,0,79,89,70
USW00013882,6/25/2017,0,0,0,72,82,63
USW00013882,6/26/2017,0,0,0,71,84,56
USW00013882,6/27/2017,0,0,0,73,82,62
USW00013882,6/28/2017,0,0,0,72,88,58
USW00013882,6/29/2017,0.47,0,0,77,84,69
USW00013882,6/30/2017,0.92,0,0,74,83,71
USW00013882,7/1/2017,0.79,0,0,79,91,70
USW00013882,7/2/2017,0.07,0,0,75,86,70
USW00013882,7/3/2017,0.06,0,0,78,90,71
USW00013882,7/4/2017,0.75,0,0,76,88,69
USW00013882,7/5/2017,1.27,0,0,77,90,72
USW00013882,7/6/2017,0.26,0,0,76,88,70
USW00013882,7/7/2017,0.17,0,0,79,90,72
USW00013882,7/8/2017,0.01,0,0,80,90,73
USW00013882,7/9/2017,0,0,0,78,89,68
USW00013882,7/10/2017,0,0,0,78,92,65
USW00013882,7/11/2017,0,0,0,80,93,68
USW00013882,7/12/2017,0,0,0,81,91,73
USW00013882,7/13/2017,0.15,0,0,81,91,74
USW00013882,7/14/2017,1.42,0,0,81,93,72
USW00013882,7/15/2017,0.13,0,0,75,80,71
USW00013882,7/16/2017,0,0,0,78,91,72
USW00013882,7/17/2017,0,0,0,81,90,72
USW00013882,7/18/2017,0.01,0,0,80,92,70
USW00013882,7/19/2017,0,0,0,82,94,72
USW00013882,7/20/2017,0,0,0,83,94,73
USW00013882,7/21/2017,0,0,0,85,96,74
USW00013882,7/22/2017,0,0,0,86,97,76
USW00013882,7/23/2017,0.05,0,0,84,93,77
USW00013882,7/24/2017,0.8,0,0,81,93,73
USW00013882,7/25/2017,0,0,0,83,94,75
USW00013882,7/26/2017,0,0,0,84,95,73
USW00013882,7/27/2017,0.59,0,0,82,88,74
USW00013882,7/28/2017,0.41,0,0,78,82,75
USW00013882,7/29/2017,0,0,0,79,86,72
USW00013882,7/30/2017,0,0,0,77,87,67
USW00013882,7/31/2017,0,0,0,76,88,65
USW00013882,8/1/2017,0,0,0,77,88,66
USW00013882,8/2/2017,0,0,0,78,88,69
USW00013882,8/3/2017,0,0,0,77,89,66
USW00013882,8/4/2017,0,0,0,79,89,72
USW00013882,8/5/2017,0,0,0,76,86,66
USW00013882,8/6/2017,0.22,0,0,74,90,63
USW00013882,8/7/2017,0.69,0,0,76,83,73
USW00013882,8/8/2017,0.29,0,0,77,86,72
USW00013882,8/9/2017,0,0,0,77,84,70
USW00013882,8/10/2017,0.31,0,0,76,87,72
USW00013882,8/11/2017,1.02,0,0,77,85,72
USW00013882,8/12/2017,0,0,0,81,90,73
USW00013882,8/13/2017,0,0,0,79,89,72
USW00013882,8/14/2017,0.13,0,0,79,86,74
USW00013882,8/15/2017,0.09,0,0,80,91,74
USW00013882,8/16/2017,0,0,0,80,93,72
USW00013882,8/17/2017,0,0,0,83,91,75
USW00013882,8/18/2017,0,0,0,83,90,74
USW00013882,8/19/2017,0,0,0,79,92,68
USW00013882,8/20/2017,0,0,0,80,94,69
USW00013882,8/21/2017,0,0,0,81,92,70
USW00013882,8/22/2017,0,0,0,82,94,71
USW00013882,8/23/2017,0,0,0,82,89,71
USW00013882,8/24/2017,0,0,0,76,86,65
USW00013882,8/25/2017,0,0,0,76,86,68
USW00013882,8/26/2017,0,0,0,77,90,67
USW00013882,8/27/2017,0,0,0,78,90,67
USW00013882,8/28/2017,0,0,0,75,80,69
USW00013882,8/29/2017,0,0,0,75,87,65
USW00013882,8/30/2017,0.38,0,0,74,78,69
USW00013882,8/31/2017,0.34,0,0,72,79,68
USW00013882,9/1/2017,0.59,0,0,74,76,62
USW00013882,9/2/2017,0,0,0,69,81,60
USW00013882,9/3/2017,0,0,0,68,85,56
USW00013882,9/4/2017,0,0,0,73,87,61
USW00013882,9/5/2017,0.61,0,0,74,87,65
USW00013882,9/6/2017,0,0,0,68,76,55
USW00013882,9/7/2017,0,0,0,62,76,51
USW00013882,9/8/2017,0,0,0,65,78,52
USW00013882,9/9/2017,0,0,0,69,81,59
USW00013882,9/10/2017,0,0,0,69,79,58
USW00013882,9/11/2017,1.83,0,0,62,65,58
USW00013882,9/12/2017,0.19,0,0,62,66,59
USW00013882,9/13/2017,0.03,0,0,62,64,60
USW00013882,9/14/2017,0.01,0,0,67,81,62
USW00013882,9/15/2017,0,0,0,70,84,62
USW00013882,9/16/2017,0,0,0,72,88,61
USW00013882,9/17/2017,0,0,0,75,89,64
USW00013882,9/18/2017,0,0,0,75,88,63
USW00013882,9/19/2017,0.32,0,0,74,88,64
USW00013882,9/20/2017,0,0,0,73,89,66
USW00013882,9/21/2017,0,0,0,77,88,69
USW00013882,9/22/2017,0,0,0,77,90,66
USW00013882,9/23/2017,0.06,0,0,77,91,68
USW00013882,9/24/2017,0,0,0,74,87,66
USW00013882,9/25/2017,0,0,0,76,89,65
USW00013882,9/26/2017,0,0,0,75,90,63
USW00013882,9/27/2017,0,0,0,76,91,64
USW00013882,9/28/2017,0,0,0,76,90,64
USW00013882,9/29/2017,0,0,0,74,85,64
USW00013882,9/30/2017,0,0,0,71,82,63
USW00013882,10/1/2017,0,0,0,65,75,52
USW00013882,10/2/2017,0,0,0,64,76,54
USW00013882,10/3/2017,0,0,0,68,82,57
USW00013882,10/4/2017,0,0,0,68,82,54
USW00013882,10/5/2017,0,0,0,67,83,54
USW00013882,10/6/2017,0,0,0,68,83,56
USW00013882,10/7/2017,0.04,0,0,73,83,63
USW00013882,10/8/2017,3.65,0,0,74,75,71
USW00013882,10/9/2017,0,0,0,78,88,71
USW00013882,10/10/2017,0,0,0,79,88,75
USW00013882,10/11/2017,0,0,0,78,87,69
USW00013882,10/12/2017,0,0,0,71,83,59
USW00013882,10/13/2017,0,0,0,68,84,57
USW00013882,10/14/2017,0,0,0,73,76,65
USW00013882,10/15/2017,0.3,0,0,70,82,61
USW00013882,10/16/2017,0.02,0,0,62,68,51
USW00013882,10/17/2017,0,0,0,57,69,45
USW00013882,10/18/2017,0,0,0,56,72,43
USW00013882,10/19/2017,0,0,0,57,75,45
USW00013882,10/20/2017,0,0,0,57,77,44
USW00013882,10/21/2017,0,0,0,61,78,49
USW00013882,10/22/2017,0,0,0,64,79,53
USW00013882,10/23/2017,1.2,0,0,68,71,51
USW00013882,10/24/2017,0,0,0,56,64,48
USW00013882,10/25/2017,0,0,0,51,60,41
USW00013882,10/26/2017,0,0,0,51,70,38
USW00013882,10/27/2017,0,0,0,57,73,44
USW00013882,10/28/2017,0.89,0,0,54,65,39
USW00013882,10/29/2017,0,0,0,40,45,32
USW00013882,10/30/2017,0,0,0,42,65,30
USW00013882,10/31/2017,0,0,0,51,66,40
USW00013882,11/1/2017,0,0,0,53,66,46
USW00013882,11/2/2017,0.03,0,0,62,74,55
USW00013882,11/3/2017,0.12,0,0,65,76,59
USW00013882,11/4/2017,0.02,0,0,66,77,61
USW00013882,11/5/2017,0,0,0,67,78,60
USW00013882,11/6/2017,0.02,0,0,69,78,62
USW00013882,11/7/2017,0.9,0,0,69,75,59
USW00013882,11/8/2017,0.02,0,0,56,59,50
USW00013882,11/9/2017,0.06,0,0,53,62,45
USW00013882,11/10/2017,0,0,0,50,59,39
USW00013882,11/11/2017,0,0,0,47,60,35
USW00013882,11/12/2017,0,0,0,52,58,49
USW00013882,11/13/2017,0,0,0,53,58,43
USW00013882,11/14/2017,0,0,0,48,60,41
USW00013882,11/15/2017,0.01,0,0,47,61,36
USW00013882,11/16/2017,0,0,0,56,65,41
USW00013882,11/17/2017,0,0,0,48,66,35
USW00013882,11/18/2017,0.42,0,0,55,68,44
USW00013882,11/19/2017,0,0,0,50,51,34
USW00013882,11/20/2017,0,0,0,41,56,28
USW00013882,11/21/2017,0,0,0,44,61,33
USW00013882,11/22/2017,0,0,0,48,57,37
USW00013882,11/23/2017,0,0,0,43,58,31
USW00013882,11/24/2017,0,0,0,44,64,31
USW00013882,11/25/2017,0,0,0,49,65,38
USW00013882,11/26/2017,0,0,0,51,63,37
USW00013882,11/27/2017,0,0,0,44,62,30
USW00013882,11/28/2017,0,0,0,44,65,31
USW00013882,11/29/2017,0,0,0,48,69,34
USW00013882,11/30/2017,0.05,0,0,52,63,45
USW00013882,12/1/2017,0,0,0,58,66,46
USW00013882,12/2/2017,0,0,0,52,67,43
USW00013882,12/3/2017,0,0,0,50,66,38
USW00013882,12/4/2017,0,0,0,50,66,39
USW00013882,12/5/2017,0.86,0,0,58,60,42
USW00013882,12/6/2017,0,0,0,43,46,37
USW00013882,12/7/2017,0,0,0,43,50,38
USW00013882,12/8/2017,0.04,0.5,0,36,39,31
USW00013882,12/9/2017,0,0,0,36,43,30
USW00013882,12/10/2017,0,0,0,36,47,25
USW00013882,12/11/2017,0,0,0,40,59,28
USW00013882,12/12/2017,0,0,0,44,48,30
USW00013882,12/13/2017,0,0,0,35,48,24
USW00013882,12/14/2017,0,0,0,42,55,27
USW00013882,12/15/2017,0,0,0,36,37,25
USW00013882,12/16/2017,0,0,0,33,50,23
USW00013882,12/17/2017,0.12,0,0,36,43,29
USW00013882,12/18/2017,0,0,0,46,59,40
USW00013882,12/19/2017,0.18,0,0,48,62,39
USW00013882,12/20/2017,1.8,0,0,56,57,53
USW00013882,12/21/2017,0,0,0,55,61,51
USW00013882,12/22/2017,0.02,0,0,55,58,53
USW00013882,12/23/2017,0.31,0,0,60,68,47
USW00013882,12/24/2017,0.01,0,0,47,49,37
USW00013882,12/25/2017,0,0,0,34,37,27
USW00013882,12/26/2017,0,0,0,35,48,30
USW00013882,12/27/2017,0,0,0,36,43,27
USW00013882,12/28/2017,0,0,0,30,42,23
USW00013882,12/29/2017,0,0,0,38,47,28
USW00013882,12/30/2017,0,0,0,35,46,26
USW00013882,12/31/2017,0,0,0,32,34,20
USW00013882,1/1/2018,0,0,0,20,27,14
USW00013882,1/2/2018,0,0,0,20,31,12
USW00013882,1/3/2018,0,0,0,26,39,20
USW00013882,1/4/2018,0,0,0,26,27,17
USW00013882,1/5/2018,0,0,0,22,35,14
USW00013882,1/6/2018,0,0,0,26,35,18
USW00013882,1/7/2018,0,0,0,25,41,14
USW00013882,1/8/2018,0.4,0,0,34,38,30
USW00013882,1/9/2018,0,0,0,41,49,37
USW00013882,1/10/2018,0,0,0,48,66,35
USW00013882,1/11/2018,0.05,0,0,59,61,54
USW00013882,1/12/2018,0.21,0,0,56,61,27
USW00013882,1/13/2018,0,0,0,28,32,19
USW00013882,1/14/2018,0,0,0,23,36,17
USW00013882,1/15/2018,0,0,0,32,49,21
USW00013882,1/16/2018,0.02,0.3,0,31,38,16
USW00013882,1/17/2018,0,0,0,17,27,8
USW00013882,1/18/2018,0,0,0,21,39,13
USW00013882,1/19/2018,0,0,0,29,50,15
USW00013882,1/20/2018,0,0,0,41,62,28
USW00013882,1/21/2018,0,0,0,46,69,30
USW00013882,1/22/2018,0.16,0,0,47,61,39
USW00013882,1/23/2018,0,0,0,52,59,40
USW00013882,1/24/2018,0,0,0,43,52,30
USW00013882,1/25/2018,0,0,0,39,55,26
USW00013882,1/26/2018,0,0,0,39,59,27
USW00013882,1/27/2018,0.01,0,0,52,57,48
USW00013882,1/28/2018,0.32,0,0,52,55,49
USW00013882,1/29/2018,0,0,0,50,59,35
USW00013882,1/30/2018,0,0,0,37,44,27
USW00013882,1/31/2018,0,0,0,36,56,24
USW00013882,2/1/2018,0.21,0,0,48,62,35
USW00013882,2/2/2018,0,0,0,36,40,25
USW00013882,2/3/2018,0,0,0,32,49,26
USW00013882,2/4/2018,0.83,0,0,43,49,36
USW00013882,2/5/2018,0,0,0,39,45,30
USW00013882,2/6/2018,0,0,0,39,49,30
USW00013882,2/7/2018,1.12,0,0,45,55,35
USW00013882,2/8/2018,0,0,0,39,53,30
USW00013882,2/9/2018,0,0,0,42,65,27
USW00013882,2/10/2018,1.86,0,0,53,58,50
USW00013882,2/11/2018,0.48,0,0,62,70,56
USW00013882,2/12/2018,0.02,0,0,50,60,40
USW00013882,2/13/2018,0,0,0,46,52,43
USW00013882,2/14/2018,0.57,0,0,52,59,48
USW00013882,2/15/2018,0.01,0,0,63,72,59
USW00013882,2/16/2018,0.01,0,0,65,70,49
USW00013882,2/17/2018,0.2,0,0,51,64,46
USW00013882,2/18/2018,0.12,0,0,52,65,41
USW00013882,2/19/2018,0,0,0,61,68,57
USW00013882,2/20/2018,0,0,0,63,74,55
USW00013882,2/21/2018,0,0,0,71,80,66
USW00013882,2/22/2018,0.07,0,0,72,81,60
USW00013882,2/23/2018,0,0,0,68,81,56
USW00013882,2/24/2018,0.05,0,0,71,77,65
USW00013882,2/25/2018,0.43,0,0,63,68,55
USW00013882,2/26/2018,0.24,0,0,55,59,44
USW00013882,2/27/2018,0,0,0,49,66,37
USW00013882,2/28/2018,3.48,0,0,54,58,49
USW00013882,3/1/2018,0.62,0,0,56,61,50
USW00013882,3/2/2018,0,0,0,51,58,44
USW00013882,3/3/2018,0,0,0,47,60,39
USW00013882,3/4/2018,0,0,0,49,64,36
USW00013882,3/5/2018,0.03,0,0,49,55,40
USW00013882,3/6/2018,0.02,0,0,54,68,49
USW00013882,3/7/2018,0,0,0,47,54,37
USW00013882,3/8/2018,0,0,0,39,45,30
USW00013882,3/9/2018,0,0,0,38,59,26
USW00013882,3/10/2018,0.08,0,0,48,53,39
USW00013882,3/11/2018,0.31,0,0,54,60,51
USW00013882,3/12/2018,0,0,0,46,52,38
USW00013882,3/13/2018,0,0,0,42,55,32
USW00013882,3/14/2018,0,0,0,42,51,32
USW00013882,3/15/2018,0,0,0,46,68,30
USW00013882,3/16/2018,0,0,0,58,73,41
USW00013882,3/17/2018,0.13,0,0,64,78,56
USW00013882,3/18/2018,0,0,0,62,69,48
USW00013882,3/19/2018,0.85,0,0,58,60,54
USW00013882,3/20/2018,0.01,0,0,55,60,37
USW00013882,3/21/2018,0,0,0,42,50,37
USW00013882,3/22/2018,0,0,0,43,58,30
USW00013882,3/23/2018,0,0,0,47,60,35
USW00013882,3/24/2018,0.02,0,0,53,65,47
USW00013882,3/25/2018,0.07,0,0,53,64,46
USW00013882,3/26/2018,0,0,0,51,53,47
USW00013882,3/27/2018,0,0,0,51,62,46
USW00013882,3/28/2018,0,0,0,60,76,47
USW00013882,3/29/2018,0.59,0,0,65,76,57
USW00013882,3/30/2018,0,0,0,58,61,43
USW00013882,3/31/2018,0,0,0,51,69,36
USW00013882,4/1/2018,0,0,0,59,76,43
USW00013882,4/2/2018,0,0,0,68,80,57
USW00013882,4/3/2018,0,0,0,67,80,56
USW00013882,4/4/2018,0.06,0,0,60,73,44
USW00013882,4/5/2018,0,0,0,48,63,36
USW00013882,4/6/2018,0.87,0,0,49,54,41
USW00013882,4/7/2018,0.1,0,0,48,52,38
USW00013882,4/8/2018,0,0,0,42,53,34
USW00013882,4/9/2018,0.01,0,0,53,66,45
USW00013882,4/10/2018,0,0,0,56,67,43
USW00013882,4/11/2018,0,0,0,54,69,40
USW00013882,4/12/2018,0,0,0,61,79,43
USW00013882,4/13/2018,0,0,0,67,81,51
USW00013882,4/14/2018,0.85,0,0,68,80,54
USW00013882,4/15/2018,0.96,0,0,58,64,42
USW00013882,4/16/2018,0.02,0,0,42,51,35
USW00013882,4/17/2018,0,0,0,48,76,31
USW00013882,4/18/2018,0,0,0,69,82,55
USW00013882,4/19/2018,0,0,0,60,69,45
USW00013882,4/20/2018,0,0,0,53,69,42
USW00013882,4/21/2018,0,0,0,56,75,40
USW00013882,4/22/2018,1.69,0,0,60,63,56
USW00013882,4/23/2018,1.63,0,0,59,65,57
USW00013882,4/24/2018,0.07,0,0,61,71,57
USW00013882,4/25/2018,0,0,0,62,66,55
USW00013882,4/26/2018,0.33,0,0,56,58,49
USW00013882,4/27/2018,0,0,0,57,74,44
USW00013882,4/28/2018,0,0,0,63,79,47
USW00013882,4/29/2018,0,0,0,59,68,47
USW00013882,4/30/2018,0,0,0,57,78,40
USW00013882,5/1/2018,0,0,0,64,82,46
USW00013882,5/2/2018,0,0,0,69,85,54
USW00013882,5/3/2018,0,0,0,72,85,57
USW00013882,5/4/2018,0,0,0,73,85,60
USW00013882,5/5/2018,0.02,0,0,71,78,63
USW00013882,5/6/2018,0,0,0,68,82,57
USW00013882,5/7/2018,0,0,0,71,84,57
USW00013882,5/8/2018,0,0,0,68,83,54
USW00013882,5/9/2018,0,0,0,71,85,56
USW00013882,5/10/2018,0.09,0,0,73,87,63
USW00013882,5/11/2018,0,0,0,73,90,60
USW00013882,5/12/2018,0,0,0,77,91,61
USW00013882,5/13/2018,0,0,0,76,91,60
USW00013882,5/14/2018,0,0,0,79,93,64
USW00013882,5/15/2018,0.26,0,0,77,88,69
USW00013882,5/16/2018,0,0,0,72,85,66
USW00013882,5/17/2018,0.64,0,0,73,85,67
USW00013882,5/18/2018,0.07,0,0,72,83,67
USW00013882,5/19/2018,0,0,0,76,88,68
USW00013882,5/20/2018,0.03,0,0,77,92,67
USW00013882,5/21/2018,0,0,0,74,86,67
USW00013882,5/22/2018,0,0,0,77,85,70
USW00013882,5/23/2018,0,0,0,77,89,67
USW00013882,5/24/2018,0,0,0,79,92,67
USW00013882,5/25/2018,0,0,0,79,88,70
USW00013882,5/26/2018,0.09,0,0,76,86,69
USW00013882,5/27/2018,0.22,0,0,77,87,70
USW00013882,5/28/2018,0.87,0,0,73,77,70
USW00013882,5/29/2018,0.65,0,0,74,83,69
USW00013882,5/30/2018,0.03,0,0,75,84,72
USW00013882,5/31/2018,0.35,0,0,76,85,69
USW00013882,6/1/2018,0.05,0,0,75,86,68
USW00013882,6/2/2018,0,0,0,78,91,69
USW00013882,6/3/2018,0.05,0,0,80,91,68
USW00013882,6/4/2018,0,0,0,75,86,60
USW00013882,6/5/2018,0,0,0,73,85,63
USW00013882,6/6/2018,0,0,0,75,90,61
USW00013882,6/7/2018,0,0,0,78,91,65
USW00013882,6/8/2018,0,0,0,78,93,63
USW00013882,6/9/2018,0,0,0,80,91,69
USW00013882,6/10/2018,0,0,0,80,90,71
USW00013882,6/11/2018,0.07,0,0,77,87,69
USW00013882,6/12/2018,0,0,0,75,87,66
USW00013882,6/13/2018,0.28,0,0,75,77,71
USW00013882,6/14/2018,0,0,0,78,91,70
USW00013882,6/15/2018,0,0,0,82,93,71
USW00013882,6/16/2018,0,0,0,82,95,70
USW00013882,6/17/2018,0.3,0,0,81,94,70
USW00013882,6/18/2018,0,0,0,79,93,69
USW00013882,6/19/2018,0,0,0,83,91,74
USW00013882,6/20/2018,0,0,0,82,91,73
USW00013882,6/21/2018,0.28,0,0,80,86,74
USW00013882,6/22/2018,0.67,0,0,77,89,69
USW00013882,6/23/2018,0.19,0,0,74,86,69
USW00013882,6/24/2018,0,0,0,79,93,71
USW00013882,6/25/2018,0.14,0,0,75,92,69
USW00013882,6/26/2018,0.28,0,0,77,91,69
USW00013882,6/27/2018,1.55,0,0,77,92,70
USW00013882,6/28/2018,0.61,0,0,71,74,68
USW00013882,6/29/2018,0,0,0,75,90,68
USW00013882,6/30/2018,0,0,0,82,93,72
USW00013882,7/1/2018,0.65,0,0,80,91,72
USW00013882,7/2/2018,0.03,0,0,80,90,74
USW00013882,7/3/2018,0,0,0,83,94,74
USW00013882,7/4/2018,0.07,0,0,85,95,74
USW00013882,7/5/2018,0,0,0,80,90,73
USW00013882,7/6/2018,0.11,0,0,82,92,73
USW00013882,7/7/2018,0,0,0,77,88,72
USW00013882,7/8/2018,0,0,0,78,88,73
USW00013882,7/9/2018,0,0,0,80,91,69
USW00013882,7/10/2018,0,0,0,82,93,72
USW00013882,7/11/2018,0,0,0,83,95,74
USW00013882,7/12/2018,0,0,0,83,94,74
USW00013882,7/13/2018,0.16,0,0,82,95,73
USW00013882,7/14/2018,1.55,0,0,82,93,75
USW00013882,7/15/2018,0.72,0,0,78,91,73
USW00013882,7/16/2018,0.01,0,0,79,88,74
USW00013882,7/17/2018,0.95,0,0,78,89,73
USW00013882,7/18/2018,0,0,0,80,90,73
USW00013882,7/19/2018,0,0,0,79,91,70
USW00013882,7/20/2018,0,0,0,80,89,74
USW00013882,7/21/2018,1.21,0,0,79,90,66
USW00013882,7/22/2018,0,0,0,77,85,69
USW00013882,7/23/2018,0.02,0,0,76,85,69
USW00013882,7/24/2018,0,0,0,78,88,71
USW00013882,7/25/2018,0,0,0,80,89,70
USW00013882,7/26/2018,0,0,0,79,91,67
USW00013882,7/27/2018,0,0,0,79,88,69
USW00013882,7/28/2018,0,0,0,78,88,66
USW00013882,7/29/2018,0,0,0,78,90,68
USW00013882,7/30/2018,0.05,0,0,79,90,69
USW00013882,7/31/2018,0.53,0,0,77,84,70
USW00013882,8/1/2018,0.6,0,0,71,73,70
USW00013882,8/2/2018,0.82,0,0,71,75,70
USW00013882,8/3/2018,0,0,0,77,87,71
